CA,HOUSEHOLD,14,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.24000000000000002}"
CA,HOUSEHOLD,20,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 28, 'max_depth': 17, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,3,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.19}"
CA,HOUSEHOLD,44,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 13, 'learning_rate': 0.17}"
CA,HOUSEHOLD,57,"{'subsample_freq': 9, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.22}"
CA,HOUSEHOLD,79,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 17, 'learning_rate': 0.13}"
CA,HOUSEHOLD,23,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.15000000000000002}"
CA,HOUSEHOLD,2,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 17, 'learning_rate': 0.28}"
CA,HOUSEHOLD,22,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 19, 'learning_rate': 0.24000000000000002}"
CA,HOUSEHOLD,32,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,30,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.24000000000000002}"
CA,HOUSEHOLD,28,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 13, 'learning_rate': 0.14}"
CA,HOUSEHOLD,24,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.2}"
CA,HOUSEHOLD,19,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 15, 'learning_rate': 0.22}"
CA,HOUSEHOLD,26,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.17}"
CA,HOUSEHOLD,70,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 15, 'learning_rate': 0.25}"
CA,HOUSEHOLD,50,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 17, 'learning_rate': 0.22}"
CA,HOUSEHOLD,52,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.24000000000000002}"
CA,HOUSEHOLD,25,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.26}"
CA,HOUSEHOLD,43,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.21000000000000002}"
CA,HOUSEHOLD,37,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 17, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,39,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 11, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,27,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 40, 'max_depth': 13, 'learning_rate': 0.11}"
CA,HOUSEHOLD,21,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 17, 'learning_rate': 0.2}"
CA,HOUSEHOLD,61,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.21000000000000002}"
CA,HOUSEHOLD,34,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 26, 'max_depth': 11, 'learning_rate': 0.27}"
CA,HOUSEHOLD,33,"{'subsample_freq': 6, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 11, 'learning_rate': 0.18000000000000002}"
